	log_likelihood
4224	320.42065
4225	339.0721
4226	235.13867
4227	318.15863
4228	307.62857
4229	291.50577
4230	227.08745
4231	324.92593
4232	274.60712
4233	323.94574
4234	271.87823
4235	301.40356
4236	323.6775
4237	271.49326
4238	288.47388
4239	311.4555
4240	284.87726
4241	300.0528
4242	296.79034
4243	189.78633
4244	229.20432
4245	202.31865
4246	246.99084
4247	301.3975
4248	308.43527
4249	312.12833
4250	304.23404
4251	298.4769
4252	337.06943
4253	277.83093
4254	278.3708
4255	300.38867
4256	316.86896
4257	313.00848
4258	281.31
4259	311.03302
4260	340.16196
4261	319.68466
4262	279.9339
4263	256.80267
4264	303.5916
4265	278.9469
4266	306.3155
4267	305.35248
4268	227.72824
4269	320.8578
4270	321.43634
4271	306.22577
4272	204.8949
4273	253.81555
4274	284.8388
4275	322.35498
4276	319.54483
4277	298.607
4278	208.49117
4279	241.16951
4280	240.03079
4281	306.12634
4282	289.6703
4283	272.529
4284	313.02145
4285	308.22498
4286	274.26236
4287	302.91827
4288	303.21085
4289	320.2301
4290	309.77124
4291	259.64398
4292	329.00616
4293	299.67255
4294	272.53372
4295	247.66936
4296	253.29077
4297	305.8859
4298	309.19177
4299	267.4724
4300	305.86334
4301	321.917
4302	276.3328
4303	290.16666
4304	278.3977
4305	328.59396
4306	321.56546
4307	319.62708
4308	303.07245
4309	170.98726
4310	276.97552
4311	231.81892
4312	309.85687
4313	312.72574
4314	285.1607
4315	292.19608
4316	240.05014
4317	245.9135
4318	87.616806
4319	270.3393
4320	282.4809
4321	338.711
4322	197.47363
4323	305.2586
4324	298.36298
4325	284.97015
4326	276.74527
4327	314.3723
4328	228.33247
4329	236.36848
4330	290.80325
4331	282.52863
4332	264.31598
4333	265.36374
4334	292.9664
4335	261.04205
4336	309.12943
4337	255.41536
4338	156.80331
4339	298.62543
4340	319.98312
4341	301.79086
4342	310.81683
4343	309.60037
4344	323.7454
4345	314.99942
4346	285.27698
4347	294.78452
4348	305.19467
4349	337.5522
4350	290.5879
4351	297.6745
4352	313.74774
4353	272.50446
4354	324.52182
4355	290.4357
4356	308.9323
4357	328.05756
4358	290.6223
4359	294.4438
4360	327.01797
4361	274.87277
4362	320.76657
4363	306.15778
4364	322.26874
4365	296.19266
4366	317.61142
4367	332.31476
4368	303.54718
4369	218.9799
4370	280.60492
4371	237.35596
4372	315.01376
4373	324.1172
4374	269.3637
4375	287.8551
4376	311.66107
4377	320.10156
4378	297.9252
4379	290.6141
4380	171.45747
4381	312.24347
4382	285.5611
4383	299.1596
4384	300.6411
4385	317.71103
4386	333.0871
4387	239.99902
4388	289.17307
4389	322.54987
4390	220.40283
4391	309.47687
4392	278.3446
4393	327.41193
4394	346.31558
4395	293.77954
4396	279.07147
4397	288.90582
4398	273.72784
4399	312.5152
4400	276.03986
4401	266.0036
4402	295.577
4403	286.81976
4404	312.34546
4405	317.92877
4406	306.00458
4407	282.4724
4408	303.65363
4409	262.44366
4410	278.69464
4411	188.55603
4412	307.52167
4413	188.89426
4414	285.5866
4415	235.08638
4416	201.14012
4417	205.65848
4418	315.12784
4419	292.9577
4420	277.2587
4421	311.99316
4422	297.5994
4423	325.15894
4424	329.06238
4425	284.08664
4426	276.84314
4427	325.9854
4428	321.84534
4429	337.2159
4430	301.45157
4431	308.43402
4432	274.72028
4433	284.26132
4434	292.15472
4435	327.25034
4436	313.11734
4437	231.58199
4438	315.7509
4439	266.20547
4440	310.8601
4441	325.83395
4442	305.3187
4443	287.9217
4444	269.6817
4445	308.46237
4446	224.2656
4447	215.39334
4448	316.13458
4449	312.0499
4450	200.96078
4451	339.41815
4452	322.6436
4453	264.3795
4454	268.4633
4455	320.04608
4456	325.15607
4457	309.2647
4458	320.7637
4459	309.24725
4460	310.28918
4461	296.9842
4462	294.97574
4463	279.8056
4464	316.17218
4465	201.08542
4466	193.43484
4467	294.1396
4468	313.1858
4469	334.78036
4470	317.82
4471	272.03052
4472	277.12897
4473	325.8321
4474	278.57593
4475	278.403
4476	255.0064
4477	269.47684
4478	338.83624
4479	295.8418
4480	319.7342
4481	317.06277
4482	297.47614
4483	320.54816
4484	262.04333
4485	261.85352
4486	281.34515
4487	176.23183
4488	266.757
4489	288.51343
4490	268.96466
4491	324.09586
4492	298.11725
4493	271.09964
4494	183.95493
4495	216.28458
4496	-107.91304
4497	208.07707
4498	315.54828
4499	305.83173
4500	300.55
4501	228.16988
4502	334.04117
4503	337.15234
4504	256.7088
4505	255.80908
4506	313.19595
4507	291.11856
4508	244.96667
4509	295.3818
4510	316.91437
4511	304.6556
4512	311.7409
4513	292.61508
4514	297.7029
4515	173.43858
4516	302.72086
4517	306.972
4518	315.68335
4519	307.37726
4520	299.31647
4521	323.13617
4522	333.72894
4523	316.80664
4524	289.3629
4525	310.236
4526	289.04718
4527	291.35303
4528	297.16183
4529	287.09232
4530	306.81326
4531	291.76468
4532	288.45892
4533	303.828
4534	308.7504
4535	313.4177
4536	275.15433
4537	306.01495
4538	183.90804
4539	315.55753
4540	301.43646
4541	311.6688
4542	308.3117
4543	328.5551
4544	303.2214
4545	281.41718
4546	259.62427
4547	299.68033
4548	311.64377
4549	295.92923
4550	292.34674
4551	285.03336
4552	289.59778
4553	308.15125
4554	219.45654
4555	254.95999
4556	80.96548
4557	285.9301
4558	304.96588
4559	278.5008
4560	281.69794
4561	277.3719
4562	326.46033
4563	311.38824
4564	303.75482
4565	289.43295
4566	308.22443
4567	306.35733
4568	304.00897
4569	333.63403
4570	318.4668
4571	305.33286
4572	294.87695
4573	178.17444
4574	288.92462
4575	298.64844
4576	139.8848
4577	324.20526
4578	313.54688
4579	258.43524
4580	318.3729
4581	279.1518
4582	304.25342
4583	308.99698
4584	230.43027
4585	307.0766
4586	293.5889
4587	323.2189
4588	304.506
4589	321.93457
4590	294.46713
4591	292.4798
4592	266.49542
4593	266.68497
4594	333.11893
4595	315.33194
4596	317.54437
4597	188.49364
4598	312.70865
4599	299.14716
4600	279.4262
4601	265.7461
4602	286.52362
4603	315.64407
4604	291.73367
4605	285.47406
4606	290.88782
4607	279.88348
4608	308.34863
4609	301.0926
4610	189.70602
4611	316.52197
4612	189.99509
4613	333.08722
4614	276.82773
4615	312.9522
4616	302.39185
4617	281.78244
4618	317.30518
4619	192.29137
4620	226.06206
4621	257.3957
4622	307.25757
4623	326.47134
4624	324.3704
4625	328.87946
4626	212.84285
4627	291.34506
4628	268.9203
4629	315.75665
4630	279.2714
4631	307.8117
4632	317.78622
4633	305.97156
4634	297.14352
4635	308.71982
4636	282.99918
4637	316.2104
4638	224.60579
4639	215.49272
4640	312.7556
4641	177.71565
4642	297.0883
4643	281.38272
4644	200.26706
4645	181.23772
4646	278.4798
4647	264.22006
4648	332.1196
4649	293.86996
4650	259.78705
4651	248.5798
4652	306.09207
4653	292.71362
4654	245.81992
4655	284.3646
4656	266.53412
4657	286.81348
4658	310.1045
4659	302.83737
4660	332.1874
4661	311.3732
4662	298.63568
4663	128.42712
4664	263.86328
4665	312.0357
4666	291.8064
4667	313.6314
4668	293.3249
4669	278.42294
4670	296.222
4671	216.33536
4672	322.32098
4673	300.4272
4674	211.81209
4675	325.2386
4676	245.54138
4677	283.19443
4678	-12.623318
4679	273.65567
4680	301.52667
4681	263.65924
4682	321.98877
4683	300.2638
4684	306.42795
4685	249.65561
4686	306.26974
4687	304.44452
4688	264.7001
4689	255.50826
4690	301.12094
4691	302.33667
4692	250.1799
4693	169.84798
4694	336.39056
4695	273.12897
4696	281.11664
4697	313.17975
4698	323.35995
4699	298.64648
4700	316.93546
4701	313.73846
4702	326.81732
4703	283.63974
4704	222.74858
4705	291.3727
4706	199.12984
4707	285.87112
4708	329.44946
4709	294.02402
4710	322.16302
4711	256.89276
4712	309.77744
4713	267.50684
4714	309.42682
4715	313.78598
4716	314.60568
4717	277.19492
4718	330.87
4719	241.84416
4720	222.6405
4721	296.0025
4722	287.28433
4723	283.32123
4724	314.372
4725	310.6285
4726	298.71417
4727	271.70947
4728	287.99652
4729	256.2809
4730	297.04416
4731	305.77573
4732	262.9542
4733	304.5875
4734	263.6363
4735	307.52725
4736	330.76074
4737	257.5377
4738	316.7614
4739	301.0733
4740	258.1184
4741	187.72948
4742	293.95816
4743	299.65887
4744	237.17334
4745	206.36394
4746	315.99927
4747	275.25546
4748	238.29399
4749	323.41364
4750	299.8415
4751	276.0643
4752	299.7771
4753	281.83044
4754	235.47766
4755	302.93936
4756	318.21576
4757	255.97061
4758	272.48407
4759	269.33054
4760	287.6726
4761	320.60156
4762	298.6508
4763	280.9392
4764	306.4357
4765	308.04266
4766	198.06737
4767	126.047195
4768	318.2881
4769	307.98236
4770	310.511
4771	198.25017
4772	212.64262
4773	271.48108
4774	176.57211
4775	298.93906
4776	275.95395
4777	311.37872
4778	219.21884
4779	302.67444
4780	277.46442
4781	324.23462
4782	319.20593
4783	323.2285
4784	124.82875
4785	271.55914
4786	247.52237
4787	295.66287
4788	294.01776
4789	302.6473
4790	308.24252
4791	303.24936
4792	318.32364
4793	307.29425
4794	262.9001
4795	122.18024
4796	308.4738
4797	306.75494
4798	328.531
4799	327.93915
4800	287.4179
4801	282.3482
4802	318.9453
4803	313.92178
4804	286.37875
4805	95.13238
4806	282.79935
4807	289.30463
4808	316.75998
4809	295.86948
4810	235.34123
4811	308.22992
4812	314.8764
4813	270.41376
4814	267.0585
4815	273.41412
4816	311.86523
4817	300.75812
4818	309.3308
4819	265.3151
4820	310.23895
4821	184.86047
4822	311.61435
4823	285.7408
4824	337.09833
4825	281.87274
4826	140.07605
4827	281.58124
4828	320.23257
4829	118.789734
4830	296.03305
4831	275.08478
4832	295.0495
4833	242.02661
4834	322.44293
4835	301.19852
4836	270.41818
4837	259.9425
4838	326.98685
4839	324.42133
4840	301.12646
4841	311.43707
4842	287.03638
4843	118.02649
4844	288.1613
4845	196.50656
4846	330.55673
4847	273.76642
4848	312.5098
4849	286.46255
4850	260.72797
4851	259.96646
4852	311.61646
4853	214.93002
4854	251.35054
4855	318.71152
4856	294.03552
4857	220.3918
4858	317.23315
4859	303.24576
4860	321.10345
4861	298.49988
4862	294.6211
4863	305.96808
4864	302.60538
4865	289.00656
4866	272.15466
4867	309.2142
4868	315.14832
4869	288.628
4870	262.4969
4871	300.65024
4872	220.78596
4873	331.37067
4874	319.55786
4875	242.5632
4876	310.23203
4877	289.85178
4878	273.913
4879	269.84357
4880	291.9876
4881	296.8998
4882	292.1207
4883	275.49316
4884	265.01556
4885	177.44412
4886	296.5761
4887	202.76224
4888	284.52533
4889	297.35397
4890	298.57382
4891	306.40265
4892	181.51797
4893	261.9046
4894	268.30542
4895	309.05292
4896	225.30171
4897	256.01135
4898	284.95648
4899	237.51987
4900	252.68564
4901	304.1309
4902	303.53622
4903	330.9304
4904	300.61548
4905	297.19458
4906	262.7837
4907	300.01642
4908	300.524
4909	302.55023
4910	267.04477
4911	234.24817
4912	316.60107
4913	301.22275
4914	281.66876
4915	305.1872
4916	268.39972
4917	317.2801
4918	316.10992
4919	301.02362
4920	320.75775
4921	208.64326
4922	302.2204
4923	289.67566
4924	286.6291
4925	210.27539
4926	239.97134
4927	315.62604
4928	301.53824
4929	292.8145
4930	272.16187
4931	289.6215
4932	283.98715
4933	325.28424
4934	280.97348
4935	310.2561
4936	298.652
4937	300.94238
4938	176.54196
4939	313.39923
4940	281.28302
4941	305.00372
4942	230.92741
4943	314.5976
4944	321.90967
4945	317.26715
4946	309.30365
4947	287.66342
4948	274.9007
4949	196.97327
4950	288.07727
4951	314.39716
4952	310.74948
4953	280.3757
4954	272.62604
4955	311.1356
4956	207.10078
4957	295.0287
4958	247.19214
4959	301.95538
4960	305.69354
4961	321.7627
4962	331.69653
4963	303.1748
4964	283.35162
4965	316.2823
4966	287.04196
4967	319.66718
4968	309.01965
4969	253.87154
4970	312.82797
4971	283.0655
4972	295.62265
4973	231.52377
4974	81.70658
4975	281.42154
4976	293.6142
4977	284.89542
4978	345.45703
4979	310.78918
4980	320.99686
4981	258.55338
4982	273.52826
4983	306.29318
4984	273.99725
4985	316.70862
4986	167.25345
4987	149.37643
4988	319.8219
4989	283.61603
4990	299.35126
4991	311.62946
4992	283.18573
4993	283.98334
4994	257.80634
4995	299.8997
4996	268.709
4997	318.59048
4998	322.19678
4999	277.94345
5000	276.9904
5001	241.94156
5002	280.97653
5003	321.59338
5004	256.88995
5005	300.8076
5006	274.31314
5007	299.00986
5008	296.75375
5009	299.08417
5010	288.58032
5011	291.47314
5012	198.04532
5013	341.33917
5014	270.15778
5015	307.79398
5016	191.24008
5017	296.5539
5018	253.82454
5019	307.92285
5020	258.91797
5021	244.96277
5022	280.25165
5023	323.95523
5024	315.868
5025	293.76947
5026	306.09018
5027	161.43315
5028	260.94882
5029	277.28033
5030	313.95407
5031	315.4538
5032	146.72102
5033	303.04572
5034	307.64713
5035	293.34402
5036	212.72041
5037	287.02017
5038	295.15967
5039	304.2901
5040	311.13226
5041	301.05316
5042	172.54282
5043	137.64636
5044	297.22137
5045	300.23428
5046	243.23874
5047	307.83188
5048	303.00247
5049	186.90771
5050	309.76474
5051	296.18073
5052	337.33334
5053	221.2576
5054	305.82098
5055	280.47003
5056	235.09656
5057	306.54456
5058	316.33087
5059	295.83685
5060	301.88177
5061	255.84146
5062	286.99756
5063	257.19757
5064	292.27435
5065	272.05316
5066	307.81168
5067	204.43584
5068	268.62662
5069	231.10982
5070	304.52396
5071	182.32881
5072	291.154
5073	289.454
5074	211.26506
5075	252.59592
5076	287.86414
5077	222.09744
5078	334.39584
5079	317.09528
5080	157.79059
5081	164.8512
5082	188.77007
5083	296.22638
5084	321.71323
5085	263.8462
5086	170.23425
5087	166.53893
5088	235.30302
5089	307.39496
5090	257.97253
5091	310.38434
5092	316.21704
5093	273.78635
5094	268.9667
5095	293.9818
5096	307.01785
5097	272.0383
5098	199.20883
5099	319.97623
5100	291.28622
5101	320.3534
5102	251.38264
5103	291.93872
5104	301.75662
5105	302.8623
5106	298.24875
5107	86.659485
5108	300.60684
5109	293.19684
5110	234.98929
5111	285.6307
5112	-148.51614
5113	313.16556
5114	312.02322
5115	181.51833
5116	296.68823
5117	300.54446
5118	177.43155
5119	308.59995
5120	202.3146
5121	299.33832
5122	215.7631
5123	318.85605
5124	276.00104
5125	319.7773
5126	248.06918
5127	195.35191
5128	293.5866
5129	299.5628
5130	294.78638
5131	304.70416
5132	262.3899
5133	243.45845
5134	314.1577
5135	123.149216
5136	330.4143
5137	257.70404
5138	255.5502
5139	231.98262
5140	272.37082
5141	296.56354
5142	292.8117
5143	317.796
5144	256.2109
5145	282.9391
5146	274.2624
5147	307.91284
5148	300.28488
5149	266.904
5150	253.05888
5151	296.41837
5152	251.88724
5153	318.67657
5154	286.38593
5155	303.60223
5156	147.94742
5157	297.36655
5158	297.7145
5159	276.74582
5160	288.1162
5161	314.33597
5162	187.28365
5163	214.5009
5164	281.35333
5165	302.09662
5166	300.67328
5167	239.47757
5168	236.19246
5169	320.1981
5170	306.77856
5171	307.37848
5172	175.47644
5173	336.54718
5174	230.83212
5175	322.21417
5176	151.07922
5177	180.98755
5178	307.57928
5179	321.51154
5180	293.52634
5181	298.0965
5182	321.46277
5183	310.99567
5184	298.17636
5185	315.87122
5186	329.25967
5187	323.97443
5188	309.7483
5189	290.23737
5190	279.29483
5191	300.55258
5192	287.58646
5193	164.20331
5194	262.28995
5195	252.01157
5196	304.0794
5197	301.21884
5198	32.610794
5199	281.4463
5200	321.65363
5201	316.8209
5202	152.9076
5203	320.87408
5204	266.57184
5205	315.5727
5206	299.5241
5207	316.02094
5208	217.9456
5209	302.5906
5210	202.00229
5211	294.39188
5212	327.332
5213	303.90326
5214	156.22195
5215	316.64435
5216	302.75113
5217	332.19293
5218	322.33942
5219	276.438
5220	302.01752
5221	51.740986
5222	294.64722
5223	328.982
5224	289.46494
5225	347.8473
5226	200.80313
5227	303.60745
5228	289.81647
5229	318.85532
5230	321.09253
5231	290.4585
5232	203.98674
5233	284.93588
5234	276.7011
5235	326.53406
5236	297.1214
5237	327.41193
5238	205.39307
5239	281.13715
5240	280.29474
5241	256.46524
5242	316.55795
5243	280.41193
5244	275.5361
5245	275.48688
5246	329.7591
5247	276.519
5248	290.52994
5249	243.34286
5250	269.40317
5251	191.3884
5252	307.3797
5253	313.0555
5254	308.6114
5255	275.47485
5256	254.28366
5257	307.26508
5258	323.63593
5259	293.16687
5260	318.1614
5261	317.47598
5262	290.60132
5263	186.25613
5264	145.10205
5265	321.3305
5266	239.44946
5267	292.5511
5268	285.7676
5269	214.93953
5270	322.3784
5271	291.84497
5272	314.66843
5273	261.36166
5274	278.3355
5275	156.43092
5276	254.14104
5277	251.62723
5278	300.80505
5279	299.4876
5280	302.7558
5281	270.42856
5282	296.2217
5283	312.95453
5284	321.08832
5285	314.12506
5286	326.88354
5287	297.14703
5288	264.21994
5289	234.46736
5290	311.5546
5291	291.3583
5292	260.03082
5293	141.14334
5294	276.1811
5295	278.18515
5296	219.96382
5297	231.76242
5298	314.15485
5299	317.36246
5300	322.40765
5301	285.47137
5302	283.38565
5303	299.0039
5304	273.20068
5305	291.21075
5306	303.60208
5307	264.63638
5308	288.362
5309	279.80438
5310	307.89178
5311	300.88748
5312	164.73297
5313	312.5663
5314	250.5385
5315	313.71808
5316	261.1378
5317	263.4184
5318	286.83063
5319	320.11496
5320	301.85162
5321	248.35995
5322	266.91843
5323	273.0856
5324	223.89554
5325	314.48257
5326	300.8703
5327	264.07925
5328	205.26611
5329	328.29285
5330	223.03206
5331	155.50192
5332	324.03217
5333	294.96368
5334	61.942028
5335	256.7641
5336	295.75662
5337	306.68402
5338	293.4515
5339	266.43582
5340	304.17188
5341	300.93982
5342	231.39865
5343	292.4726
5344	281.95642
5345	306.76093
5346	293.4287
5347	311.19217
5348	247.3597
5349	151.04332
5350	297.8856
5351	208.25005
5352	236.50003
5353	298.9624
5354	306.86963
5355	310.76447
5356	313.75644
5357	316.66486
5358	266.54208
5359	288.74496
5360	326.73468
5361	207.70068
5362	316.1647
5363	290.05557
5364	250.50667
5365	292.799
5366	299.5844
5367	271.3982
5368	299.00586
5369	259.7116
5370	323.0018
5371	261.8083
5372	283.4641
5373	270.8682
5374	253.56499
5375	256.4112
5376	308.3751
5377	289.37555
5378	302.8747
5379	233.23953
5380	312.32114
5381	273.20847
5382	297.6485
5383	286.7088
5384	328.6977
5385	279.65964
5386	275.164
5387	269.90112
5388	254.57722
5389	331.41797
5390	281.0728
5391	220.23982
5392	164.13348
5393	313.44537
5394	316.39526
5395	298.50623
5396	277.88168
5397	295.9268
5398	298.82135
5399	266.64645
5400	333.49945
5401	249.43994
5402	250.1302
5403	278.21786
5404	233.13156
5405	314.68692
5406	311.5524
5407	317.83127
5408	281.67218
5409	310.8039
5410	315.5135
5411	192.37346
5412	325.57016
5413	295.58746
5414	212.51701
5415	308.41125
5416	293.95148
5417	284.5876
5418	284.4013
5419	289.35162
5420	315.75122
5421	279.5942
5422	267.42706
5423	321.68695
5424	194.12325
5425	315.10712
5426	305.77383
5427	295.71915
5428	238.97408
5429	318.8553
5430	272.0381
5431	192.80626
5432	320.70572
5433	308.86285
5434	294.5561
5435	277.5202
5436	264.86395
5437	237.1281
5438	318.3917
5439	264.37274
5440	279.39844
5441	334.8059
5442	294.67188
5443	179.19847
5444	240.97392
5445	283.91928
5446	302.05408
5447	263.40045
5448	322.7649
5449	258.54614
5450	282.9572
5451	284.86823
5452	207.051
5453	285.74762
5454	298.2317
5455	274.7421
5456	236.75879
5457	249.36197
5458	312.18823
5459	305.32074
5460	260.58017
5461	262.71088
5462	202.02577
5463	283.41217
5464	310.4174
5465	267.5064
5466	321.5726
5467	229.63074
5468	306.1973
5469	255.93298
5470	258.12735
5471	308.66428
5472	302.13144
5473	290.92587
5474	327.09494
5475	294.13855
5476	169.05762
5477	253.65889
5478	275.61963
5479	295.56387
5480	33.985584
5481	296.458
5482	269.2191
5483	247.53838
5484	308.97946
5485	243.88693
5486	233.45247
5487	319.46948
5488	290.91992
5489	321.83572
5490	189.24216
5491	315.2741
5492	302.9844
5493	288.61325
5494	298.1358
5495	295.77887
5496	321.59402
5497	287.2824
5498	247.70743
5499	278.45212
5500	243.65425
5501	303.28403
5502	258.26752
5503	308.24326
5504	263.09564
5505	206.82735
5506	278.12943
5507	227.56279
5508	265.00912
5509	300.2727
5510	238.97885
5511	297.96857
5512	267.27682
5513	329.0683
5514	300.57645
5515	323.8993
5516	299.81134
5517	193.93973
5518	284.15894
5519	254.38496
5520	312.29214
5521	302.56024
5522	254.39053
5523	304.20718
5524	192.3624
5525	324.9814
5526	296.74582
5527	270.0855
5528	315.92978
5529	297.75385
5530	260.6922
5531	231.31607
5532	318.25537
5533	258.2342
5534	213.0981
5535	316.28638
5536	273.37027
5537	307.61362
5538	252.40091
5539	314.27112
5540	290.40546
5541	288.11707
5542	293.66644
5543	303.24976
5544	196.38112
5545	274.9413
5546	280.60904
5547	280.3984
5548	-17.685474
5549	282.71
5550	262.70325
5551	305.17328
5552	317.59283
5553	305.93777
5554	308.37222
5555	259.33688
5556	180.39082
5557	315.1027
5558	256.3352
5559	303.4981
5560	229.63591
5561	246.05899
5562	231.83598
5563	287.09042
5564	279.2492
5565	330.03214
5566	229.4043
5567	288.36014
5568	315.39838
5569	253.8033
5570	219.61075
5571	275.9163
5572	250.30542
5573	289.32367
5574	243.45932
5575	311.5959
5576	248.2907
5577	316.33264
5578	288.95694
5579	295.43036
5580	286.32803
5581	229.68538
5582	303.35757
5583	290.0921
5584	294.75107
5585	293.4354
5586	271.3061
5587	284.30515
5588	254.53731
5589	296.9226
5590	292.8531
5591	266.18484
5592	232.06857
5593	236.45639
5594	284.13626
5595	278.53174
5596	166.3628
5597	310.42505
5598	272.0312
5599	297.4544
5600	245.6134
5601	293.8732
5602	202.46207
5603	289.4812
5604	294.25717
5605	286.14185
5606	313.24176
5607	278.57318
5608	288.52985
5609	228.4606
5610	278.85782
5611	293.61786
5612	52.82618
5613	310.0262
5614	241.98145
5615	245.9845
5616	277.46872
5617	121.04417
5618	247.72287
5619	305.5436
5620	135.11674
5621	291.9834
5622	320.36703
5623	301.01752
5624	282.93326
5625	321.49835
5626	237.27872
5627	309.73163
5628	277.55524
5629	297.59125
5630	312.21735
5631	315.75684
5632	286.01675
5633	281.9653
5634	160.31534
5635	262.71146
5636	218.26562
5637	300.16064
5638	235.70639
5639	272.64584
5640	199.18193
5641	299.38037
5642	278.72806
5643	270.1433
5644	122.50545
5645	305.78043
5646	127.732544
5647	270.56927
5648	326.32095
5649	313.1543
5650	299.75018
5651	246.26424
5652	270.37024
5653	223.75887
5654	219.58951
5655	285.23047
5656	298.7236
5657	306.48346
5658	318.38394
5659	250.79483
5660	270.51913
5661	258.79648
5662	227.51694
5663	128.09576
5664	306.85434
5665	284.4901
5666	290.8033
5667	290.1649
5668	300.88824
5669	283.14795
5670	146.11751
5671	261.6122
5672	317.59784
5673	282.17953
5674	305.95703
5675	286.628
5676	295.24786
5677	247.52078
5678	310.08795
5679	292.49677
5680	279.02554
5681	253.43982
5682	248.38846
5683	252.18282
5684	260.90732
5685	272.13388
5686	295.49246
5687	282.09222
5688	240.34074
5689	252.62881
5690	230.19412
5691	307.06076
5692	261.3413
5693	296.02676
5694	273.85468
5695	281.82953
5696	307.7927
5697	218.38982
5698	308.1497
5699	286.02594
5700	264.409
5701	289.50763
5702	267.45068
5703	291.13376
5704	292.6257
5705	318.58572
5706	160.29291
5707	310.81122
5708	273.11896
5709	318.43024
5710	295.10913
5711	232.24931
5712	272.53253
5713	275.5493
5714	303.6083
5715	318.11905
5716	289.75516
5717	194.08788
5718	215.6907
5719	318.33386
5720	313.3364
5721	295.66864
5722	268.5962
5723	278.2316
5724	227.05322
5725	102.51219
5726	33.45739
5727	301.14838
5728	307.623
5729	297.68268
5730	266.95303
5731	300.68903
5732	247.56934
5733	251.94624
5734	319.69754
5735	294.98398
5736	168.45432
5737	189.13152
5738	328.71738
5739	251.01675
5740	290.98276
5741	306.95422
5742	251.5583
5743	323.6559
5744	299.05017
5745	239.06339
5746	290.9944
5747	206.86345
5748	320.3239
5749	315.12457
5750	274.09845
5751	320.00287
5752	222.60666
5753	299.63574
5754	296.7547
5755	316.9066
5756	183.43408
5757	162.00516
5758	197.36044
5759	242.64648
5760	299.14395
5761	281.99188
5762	273.96564
5763	88.78681
5764	286.58096
5765	293.63202
5766	302.40726
5767	279.46298
5768	257.0221
5769	305.0656
5770	233.56091
5771	274.8459
5772	258.50983
5773	284.961
5774	237.11552
5775	316.88513
5776	272.19006
5777	283.5074
5778	286.36356
5779	284.57285
5780	283.57333
5781	306.3314
5782	283.4475
5783	277.0006
5784	298.87045
5785	302.14972
5786	306.97318
5787	299.0369
5788	309.5397
5789	263.5572
5790	258.45316
5791	266.153
5792	212.98758
5793	276.27448
5794	96.13762
5795	270.50177
5796	255.97673
5797	254.3106
5798	241.79697
5799	165.51015
5800	291.2963
5801	256.1214
5802	289.7534
5803	169.24506
5804	250.62004
5805	190.30637
5806	321.86996
5807	268.3641
5808	305.8436
5809	295.59222
5810	311.6006
5811	74.49868
5812	-2.1601338
5813	292.3849
5814	240.9605
5815	308.0063
5816	263.4342
5817	320.57306
5818	273.55518
5819	273.4136
5820	263.20215
5821	240.90816
5822	285.34793
5823	270.80527
5824	299.5297
5825	290.90552
5826	319.08575
5827	294.92612
5828	305.4488
5829	259.93817
5830	285.01816
5831	297.44012
5832	311.90723
5833	327.48584
5834	223.09018
5835	314.898
5836	264.3243
5837	292.26962
5838	264.5716
5839	322.28326
5840	318.23682
5841	201.62146
5842	285.31708
5843	260.42477
5844	281.03064
5845	324.1985
5846	304.98676
5847	302.68695
5848	276.1644
5849	290.57172
5850	222.23166
5851	251.4819
5852	308.21222
5853	320.7118
5854	314.72263
5855	294.22586
5856	197.46759
5857	272.6564
5858	186.7493
5859	303.99237
5860	277.51385
5861	227.45935
5862	282.17004
5863	310.62714
5864	314.09857
5865	310.47406
5866	287.2398
5867	267.97894
5868	272.02484
5869	287.96738
5870	313.12762
5871	252.14136
5872	289.31992
5873	254.62875
5874	96.3879
5875	307.20648
5876	266.07504
5877	302.78952
5878	293.0162
5879	278.7879
5880	306.27988
5881	238.56747
5882	303.5516
5883	304.38452
5884	322.5328
5885	288.9317
5886	259.44498
5887	306.48776
5888	245.6104
5889	307.76984
5890	301.00882
5891	176.50932
5892	281.65607
5893	296.67963
5894	232.03293
5895	185.45854
5896	254.73111
5897	286.41046
5898	260.11685
5899	320.5673
5900	322.4024
5901	275.09314
5902	272.45578
5903	253.13911
5904	314.97583
5905	309.59064
5906	278.3006
5907	296.5145
5908	301.18146
5909	221.09872
5910	317.90533
5911	296.7565
5912	275.56088
5913	239.01083
5914	283.46136
5915	274.07755
5916	311.75436
5917	133.79301
5918	313.19806
5919	333.52426
5920	315.94296
5921	279.04883
5922	277.84872
5923	283.70093
5924	289.16754
5925	255.67558
5926	155.93294
5927	316.2728
5928	268.0904
5929	294.43457
5930	290.0252
5931	304.93948
5932	307.8124
5933	297.7798
5934	276.21152
5935	334.904
5936	301.76703
5937	272.67203
5938	315.7237
5939	140.78317
5940	100.46085
5941	308.51593
5942	317.06613
5943	270.62616
5944	289.80862
5945	247.46725
5946	275.78873
5947	300.61288
5948	295.41586
5949	281.82642
5950	231.5361
5951	317.97772
5952	299.13885
5953	302.35797
5954	297.319
5955	302.23843
5956	216.62102
5957	292.03806
5958	316.0637
5959	275.29547
5960	300.677
5961	276.5859
5962	312.18134
5963	264.72635
5964	271.5104
5965	279.95166
5966	259.22787
5967	266.1092
5968	295.9308
5969	215.78793
5970	269.60858
5971	202.07658
5972	285.04224
5973	180.94785
5974	285.53595
5975	306.44247
5976	238.3698
5977	293.66663
